CEP|Tipo_Logradouro|Logradouro|Complemento|Local|Bairro|Cidade|cod_cidade|UF|Estado|cod_estado|Latitude|Longitude
72912421|Quadra|Quadra 35|||Jardim Guaíra II|Águas Lindas de Goiás|5200258|GO|Goiás|52|-15.7136992|-48.2928234
72915286|Quadra|Quadra 23|||Jardim dos Pinheiros|Águas Lindas de Goiás|5200258|GO|Goiás|52|-15.7891376|-48.2932979
72917260|Quadra|Quadra 55|||Condomínio Residencial Embaixador|Águas Lindas de Goiás|5200258|GO|Goiás|52|-15.7574296|-48.2925649
72920070|Quadra|Quadra 24|||Jardim da Barragem I|Águas Lindas de Goiás|5200258|GO|Goiás|52|-15.7210971|-48.2909578
72920100|Quadra|Quadra 32|||Jardim da Barragem II|Águas Lindas de Goiás|5200258|GO|Goiás|52|-15.7101368|-48.2860155
72920376|Quadra|Quadra 59|||Jardim da Barragem IV|Águas Lindas de Goiás|5200258|GO|Goiás|52|-15.7342328|-48.2510386
72925768|Quadra|125 Conjunto B|||Parque da Barragem Setor 16|Águas Lindas de Goiás|5200258|GO|Goiás|52|-15.7269968|-48.2959127
72927800|Quadra|Quadra 22|||Recanto da Barragem|Águas Lindas de Goiás|5200258|GO|Goiás|52|-15.7233901|-48.2727438
73015306|Quadra|Quadra 2 Conjunto C-6|||Sobradinho|Brasília|5300108|DF|Distrito Federal|53|-|-
73031615|Quadra|Quadra 5 Comércio Local 6|||Sobradinho|Brasília|5300108|DF|Distrito Federal|53|-15.7944167|-47.9428528
73050003|Quadra|Quadra 14 Área Especial 02|||Sobradinho|Brasília|5300108|DF|Distrito Federal|53|-15.8150049|-47.9915629
73050608|Área Especial|Área Especial para Indústria 10 Lote 9|||Sobradinho|Brasília|5300108|DF|Distrito Federal|53|-15.7942287|-47.8821658
73092911||Rodovia DF-425 Km 4||Condomínio Vivendas Alvorada I|Setor Habitacional Contagem (Sobradinho)|Brasília|5300108|DF|Distrito Federal|53|-15.7789330|-47.9983566
73130900||Rodovia BR-020 km 12,5||Condomínio Alto da Boa Vista|Alto da Boa Vista (Sobradinho)|Brasília|5300108|DF|Distrito Federal|53|-15.8916418|-47.7775016
73270435|Condomínio|Uberaba Conjunto E|||Nova Colina (Sobradinho)|Brasília|5300108|DF|Distrito Federal|53|-15.6478821|-47.7753564
73307992||Rodovia DF-205 km 03 (Acesso P/Rod.DF-345 BSB S João D'Aliança)||Pipiripau|-|Brasília|5300108|DF|Distrito Federal|53|-15.7942287|-47.8821658
73330042|Avenida|Salvador Coelho|(Quadras 23,137,139 e 177)||Setor Tradicional (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.7942287|-47.8821658
73340531|Quadra|EQ 6 Área Especial 1|||Jardim Roriz (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.7942287|-47.8821658
73340612|Quadra|Quadra 6 Conjunto 6L|||Jardim Roriz (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.6485650|-47.8007395
73358750|Quadra|Quadra 27 Conjunto J|||Setor Residencial Leste (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.6686230|-48.1981458
73360407|Quadra|Quadra 4 Conjunto G|||Setor Residencial Leste (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.6696509|-48.2019988
73366773|Conjunto|A|||Portal do Amanhecer III (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.8570317|-47.9543324
73370056|Conjunto|Residencial 56|||Vale do Amanhecer (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.6463529|-47.8351886
73380750|Condomínio|Residencial Nova Planaltina|||Setor Residencial Mestre D'Armas (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.6067311|-47.6830735
73401427|Módulo|Módulo 10|||Estância Mestre D'Armas IV (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.6097707|-47.6870322
73401821|Módulo|Módulo H|||Estância Mestre D'Armas II (Planaltina)|Brasília|5300108|DF|Distrito Federal|53|-15.8608326|-47.8120693
73750089|Quadra|5 MR 9|||Setor Oeste|Planaltina|5217609|GO|Goiás|52|-15.4524821|-47.6093177
73752093|Quadra|6 MR 4|||Setor Leste|Planaltina|5217609|GO|Goiás|52|-15.4524821|-47.6093177
73752137|Quadra|7 AE|||Setor Leste|Planaltina|5217609|GO|Goiás|52|-15.6717634|-47.6584032
73752162|Setor|de Mansões Quadra 49|||Setor Leste|Planaltina|5217609|GO|Goiás|52|-15.4475210|-47.5914102
73752419|Quadra|Quadra 9|||Santa Rita|Planaltina|5217609|GO|Goiás|52|-15.4475413|-47.5902606
73754031|Quadra|QR 31|||Itapuã I|Planaltina|5217609|GO|Goiás|52|-15.6154664|-47.6767563
73754032|Quadra|QR 32|||Itapuã I|Planaltina|5217609|GO|Goiás|52|-15.6154664|-47.6767563
73754041|Quadra|QR 41|||Itapuã I|Planaltina|5217609|GO|Goiás|52|-15.6154664|-47.6767563
73755012|Quadra|Quadra 12|||Jardim Paquetá I|Planaltina|5217609|GO|Goiás|52|-15.6384758|-47.6471187
73756048|Quadra|Quadra 48|||Jardim das Paineiras|Planaltina|5217609|GO|Goiás|52|-15.4474964|-47.5912492
73802451|Via|9|||Setor Sul|Formosa|5208004|GO|Goiás|52|-15.5511700|-47.3488329
73808765|Rua|10|||Setor Bela Vista|Formosa|5208004|GO|Goiás|52|-15.5300595|-47.3254862
73813880|Alameda|Boa Ventura|||Parque Lago|Formosa|5208004|GO|Goiás|52|-15.5717479|-47.3340231
73815200|Rua|Rua 47|||Parque São Francisco|Formosa|5208004|GO|Goiás|52|-15.5456508|-47.2995939
74045060|Rua|57|||Setor Central|Goiânia|5208707|GO|Goiás|52|-16.6689593|-49.2643253
74050100|Avenida|Goiás|- de 1151 a 1799 - lado ímpar||Setor Central|Goiânia|5208707|GO|Goiás|52|-16.6703673|-49.2597157
74063420|Rua|305|||Setor Norte Ferroviário|Goiânia|5208707|GO|Goiás|52|-16.7434386|-49.1896012
74093200|Rua|131|||Setor Sul|Goiânia|5208707|GO|Goiás|52|-16.6958412|-49.2564555
74210090|Rua|T 39 C|||Setor Bueno|Goiânia|5208707|GO|Goiás|52|-16.6848016|-49.2889361
74265020|Avenida|C 2|||Jardim América|Goiânia|5208707|GO|Goiás|52|-16.6899314|-49.2358091
74310320|Avenida|T 9|||Vila Bela|Goiânia|5208707|GO|Goiás|52|-16.7122900|-49.3059700
74330045|Rua|Florença|||Jardim Europa|Goiânia|5208707|GO|Goiás|52|-16.7058500|-49.3103665
74330400|Rua|Colônia|||Jardim Europa|Goiânia|5208707|GO|Goiás|52|-16.6688433|-49.2217061
74350390|Rua|F 46|||Setor Faiçalville|Goiânia|5208707|GO|Goiás|52|-16.6636049|-49.2842570
74350835|Rua|Presidente Somoza|||Setor Faiçalville|Goiânia|5208707|GO|Goiás|52|-16.7365276|-49.3234427
74354020|Rua|27-B|||Setor Garavelo|Goiânia|5208707|GO|Goiás|52|-16.6960207|-49.2398258
74354300|Rua|Brasil|||Setor Grajaú|Goiânia|5208707|GO|Goiás|52|-16.7604290|-49.3633077
74356667|Rua|RC 16 A|||Residencial Real Conquista|Goiânia|5208707|GO|Goiás|52|-16.7814671|-49.3881257
74360350|Rua|Lima Barreto|||Jardim Vila Boa|Goiânia|5208707|GO|Goiás|52|-16.7305175|-49.3141761
74369110|Rua|Madri 19|||Jardins Madri|Goiânia|5208707|GO|Goiás|52|-16.6871805|-49.3510022
74371106|Rua|Maria Carolina de Jesus|||Residencial Talismã|Goiânia|5208707|GO|Goiás|52|-16.7373037|-49.3528578
74371420|Rua|MDV 9|||Moinho dos Ventos|Goiânia|5208707|GO|Goiás|52|-16.7313651|-49.3428374
74375670|Rua|do Ouro|||Parque Oeste Industrial|Goiânia|5208707|GO|Goiás|52|-16.6327573|-49.2819972
74390700|Rua|Padre Rodolfo Tellmana|||Cidade Jardim|Goiânia|5208707|GO|Goiás|52|-16.6868912|-49.2647943
74392040|Rua|EF 2|||Jardim Eli Forte|Goiânia|5208707|GO|Goiás|52|-16.7268815|-49.3588502
74393200|Rua|FP 20|||Recreio do Funcionário Público|Goiânia|5208707|GO|Goiás|52|-16.7103523|-49.3439061
74393404|Rua|RV 13|||Parque Santa Rita|Goiânia|5208707|GO|Goiás|52|-16.7332620|-49.3649969
74395740|Rua|das Margaridas|||Residencial Santa Fé I|Goiânia|5208707|GO|Goiás|52|-16.6980741|-49.3252599
74403140|Rua|11|||Setor Castelo Branco|Goiânia|5208707|GO|Goiás|52|-16.6494375|-49.3346112
74420160|Rua|Inhumas|||Industrial Mooca|Goiânia|5208707|GO|Goiás|52|-16.6874439|-49.3567806
74425122|Rua|Vinte e Um de Março|||Vila Santo Afonso|Goiânia|5208707|GO|Goiás|52|-16.6792573|-49.3048059
74433240|Rua|dos Alpes|||Esplanada do Anicuns|Goiânia|5208707|GO|Goiás|52|-16.6615703|-49.3465671
74450380|Rua|Almeida Lara|||Capuava|Goiânia|5208707|GO|Goiás|52|-16.6567293|-49.3193116
74455015|Rua|Itororó|||São Francisco|Goiânia|5208707|GO|Goiás|52|-16.6707541|-49.3228916
74461220|Rua|Abcília Francisca Caetano|||Jardim Clarissa|Goiânia|5208707|GO|Goiás|52|-16.6868912|-49.2647943
74463410|Rua|São Paulo|||Setor Santos Dumont|Goiânia|5208707|GO|Goiás|52|-16.6201015|-49.2161253
74463520|Rua|8-B|||Setor Santos Dumont|Goiânia|5208707|GO|Goiás|52|-16.7598437|-49.3500599
74470549|Rua|SV 31|||Residencial Solar Ville|Goiânia|5208707|GO|Goiás|52|-16.6327733|-49.3626019
74474316|Rua|RB 5 A|||Residencial Recanto do Bosque|Goiânia|5208707|GO|Goiás|52|-16.6014046|-49.3158161
74474325|Rua|RB 11 A|||Residencial Recanto do Bosque|Goiânia|5208707|GO|Goiás|52|-16.6070537|-49.3144495
74477132|Rua|BF 29 B|||Floresta|Goiânia|5208707|GO|Goiás|52|-16.5930708|-49.3376157
74477158|Rua|BF 34|||Floresta|Goiânia|5208707|GO|Goiás|52|-16.5906894|-49.3387788
74477239|Rua|CP 53|||Conjunto Primavera|Goiânia|5208707|GO|Goiás|52|-16.5839652|-49.3735531
74477718|Via de Acesso|9|||Fazenda São Domingos - Conjunto Residencial Terra |Goiânia|5208707|GO|Goiás|52|-16.6108841|-49.2082401
74480010|Rua|VMA 9|||Vila Mutirão II|Goiânia|5208707|GO|Goiás|52|-16.6868912|-49.2647943
74482510|Via|de Acesso 6|||Conjunto Residencial Costa Verde|Goiânia|5208707|GO|Goiás|52|-16.6108588|-49.2082875
74483150|Rua|Campos Sales|||Parque Industrial João Braz|Goiânia|5208707|GO|Goiás|52|-16.6856530|-49.3512046
74483450|Praça|Paris|||Parque Industrial João Braz|Goiânia|5208707|GO|Goiás|52|-16.6912666|-49.3583496
74484010|Avenida|Gabriel Henrique de Araújo|||Araguaia Park|Goiânia|5208707|GO|Goiás|52|-16.6985058|-49.3508741
74485570|Rua|Lisieux|||Jardim Mirabel|Goiânia|5208707|GO|Goiás|52|-16.6817941|-49.3309368
74485695|Rua|José L. de A. Neto|||Setor Maysa Extensão|Goiânia|5208707|GO|Goiás|52|-16.6077394|-49.2933168
74485700|Rua|Ceres|||Setor Maysa Extensão|Goiânia|5208707|GO|Goiás|52|-16.6237256|-49.2099303
74486470|Avenida|Santa Maria|||Condomínio Residencial Santa Rita|Goiânia|5208707|GO|Goiás|52|-16.6740329|-49.3296682
74490275|Rua|ELO 11|||Parque Eldorado Oeste|Goiânia|5208707|GO|Goiás|52|-16.6865294|-49.4038718
74490430|Rua|VA 21|||Conjunto Vera Cruz|Goiânia|5208707|GO|Goiás|52|-16.5884529|-49.2593024
74491513|Rua|Lotus|||Residencial Jardins do Cerrado 4|Goiânia|5208707|GO|Goiás|52|-16.6656389|-49.4286770
74491709|Rua|JC 318|||Residencial Jardins do Cerrado 10|Goiânia|5208707|GO|Goiás|52|-16.6753381|-49.4357139
74493230|Rua|VC 5|||Conjunto Vera Cruz|Goiânia|5208707|GO|Goiás|52|-16.6611725|-49.3810330
74553490|Rua|Cristóvão Colombo|||Vila Vera Cruz|Goiânia|5208707|GO|Goiás|52|-16.6936494|-49.3583140
74565210|Rua|Vitória|||Setor Urias Magalhães|Goiânia|5208707|GO|Goiás|52|-16.6548733|-49.3134827
74583510|Rua|F 2|||Residencial Recreio Panorama Extensão|Goiânia|5208707|GO|Goiás|52|-16.6636580|-49.2838482
74583760|Rua|JGO 9|||Jardim Gramado|Goiânia|5208707|GO|Goiás|52|-16.6389520|-49.2995419
74595264|Rua|FL 12|||Parque das Flores|Goiânia|5208707|GO|Goiás|52|-16.6292645|-49.2871411
74610171|Rua|251-A|||Setor Leste Universitário|Goiânia|5208707|GO|Goiás|52|-16.6813062|-49.2363460
74633375|Travessa|2|||Vila Colemar Natal e Silva|Goiânia|5208707|GO|Goiás|52|-16.6889086|-49.2400851
74655195|Rua|230|||Vila Fróes|Goiânia|5208707|GO|Goiás|52|-16.6525097|-49.2530828
74663260|Rua|dos Diamantes|||Setor Goiânia 2|Goiânia|5208707|GO|Goiás|52|-16.6830135|-49.2171135
74663515|Rua|das Margaridas|||Setor Goiânia 2|Goiânia|5208707|GO|Goiás|52|-16.6980741|-49.3252599
74665110|Avenida|Boulevard das Esmeraldas|||Setor Goiânia 2|Goiânia|5208707|GO|Goiás|52|-16.6459149|-49.1840258
74675360|Rua|Guarani|||Jardim Guanabara|Goiânia|5208707|GO|Goiás|52|-16.6155068|-49.2977825
74680015|Rua|dos Jerivás|||Residencial Aldeia do Vale|Goiânia|5208707|GO|Goiás|52|-16.6116660|-49.1796981
74691285|Rua|Visconde de Mauá|||Sítios de Recreio Mansões do Campus|Goiânia|5208707|GO|Goiás|52|-16.7430678|-49.2499082
74691550|Rodovia|GO-080|||Condomínio Parque dos Cisnes|Goiânia|5208707|GO|Goiás|52|-16.5571505|-49.2408490
74740230|Rua|dos Peixes|||Conjunto Residencial Aruanã I|Goiânia|5208707|GO|Goiás|52|-16.6897346|-49.2070260
74740590|Rua|9|||Jardim Brasil|Goiânia|5208707|GO|Goiás|52|-16.6747764|-49.2600492
74770010|Avenida|Ademar de Barros|||Vila Pedroso|Goiânia|5208707|GO|Goiás|52|-16.6593565|-49.1792815
74783201|Rodovia|GO-010|||Chácaras Ipanema|Goiânia|5208707|GO|Goiás|52|-16.6592004|-49.1907856
74805580|Rua|15|||Jardim Goiás - Área I|Goiânia|5208707|GO|Goiás|52|-16.7042262|-49.2389457
74810095|Rua|49|||Jardim Goiás|Goiânia|5208707|GO|Goiás|52|-16.6558110|-49.2787661
74815130|Alameda|Itajubá|||Vila Alto da Glória|Goiânia|5208707|GO|Goiás|52|-16.7200074|-49.2290335
74820025|Via|Marginal Botafogo|||Setor Pedro Ludovico|Goiânia|5208707|GO|Goiás|52|-16.6769130|-49.2497101
74825010|Alameda|Alfredo Lopes de Morais|||Setor Pedro Ludovico|Goiânia|5208707|GO|Goiás|52|-16.7153698|-49.2497771
74845330|Rua|G 2|||Vila Redenção|Goiânia|5208707|GO|Goiás|52|-16.6292707|-49.3073924
74845900||Rodovia BR-153 Km 6,5||Telegoiás|Vila Redenção|Goiânia|5208707|GO|Goiás|52|-16.6524287|-49.2164937
74850040|Avenida|Segunda Radial|||Vila Redenção|Goiânia|5208707|GO|Goiás|52|-16.7127028|-49.2465919
74870251|Rua|Manoel Barbosa Damasceno|||Chácara do Governador|Goiânia|5208707|GO|Goiás|52|-16.6868912|-49.2647943
74885780|Rua|dos Lírios|||Jardins Milão|Goiânia|5208707|GO|Goiás|52|-16.7011941|-49.3209086
74888040|Rua|RB 10|||Residencial Recanto dos Buritis|Goiânia|5208707|GO|Goiás|52|-16.6079791|-49.3155117
74890260|Rua|10 Unidade 203|||Parque Atheneu|Goiânia|5208707|GO|Goiás|52|-16.7460332|-49.1950709
74910790|Rua|EM 37|||Villasul|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7378319|-49.2494346
74919230|Rua|30|||Jardim Bonança|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7664354|-49.3161520
74919353|Rua|Benedito Justino|||Jardim Transbrasiliano|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7649154|-49.2407191
74919371|Rua|Sabine Bufaical Brandão|||Vila Maria|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7755595|-49.2468698
74921198|Rodovia|Antiga GO-352|||Parque Trindade|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8202570|-49.2473044
74923005|Rua|Skyny|||Conjunto Mabel|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7878908|-49.2246065
74923051|Rua|5:00 |||Chácaras São Pedro|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7545992|-49.2500951
74936090|Rua|H 57|||Cidade Vera Cruz|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7786493|-49.3036844
74940200|Rua|101|||Itapoã|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7928964|-49.3010464
74942050|Rua|Paquetá|||Jardim Buriti Sereno|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7810124|-49.3121991
74943610|Rua|México|||Jardim Buriti Sereno|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7731149|-49.3145726
74944020|Rua|Alagoas|||Jardim Buriti Sereno|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8354510|-49.2834866
74945270|Alameda|Onze de Novembro|||Goiânia Park Sul|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8239117|-49.2674819
74946630|Rua|das Matas|||Residencial Norte Sul|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8202570|-49.2473044
74959228|Rua|Cristal|||Parque Hayala|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8146165|-49.3012393
74965340|Rua|133|||Jardim São Conrado|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7779895|-49.3379627
74966020|Rua|51A|||Independência - 3º Complemento|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8215829|-49.3075819
74967480|Avenida|Dona Maria Marques de Abreu|||Independência - 2º Complemento|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8174784|-49.2966311
74982220|Rua|Monsueto Viana|||Jardim Cristal|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8010092|-49.2442148
74983620|Avenida|Sílvio de Castro Ribeiro|||Parque Karajá|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8202570|-49.2473044
74983719|Rua|dos Xerentes|||Setor Pampulha|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.7914759|-49.2435487
74988175|Rua|Conde dos Arcos|||Parque Montreal|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8351861|-49.2242212
74988808|Rua|Elviro Cabral|||Real Grandeza - 2ª Etapa|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8405373|-49.2490654
74990430|Rua|Wanderley Schmaltz|||Rosa dos Ventos|Aparecida de Goiânia|5201405|GO|Goiás|52|-16.8521114|-49.2279706
75044040|Rua|Osvaldo Cruz|||Frei Eustáquio|Anápolis|5201108|GO|Goiás|52|-16.3189268|-48.9659309
75054773|Rua|Pindaíba|||Residencial Aldeia dos Sonhos|Anápolis|5201108|GO|Goiás|52|-16.3285460|-48.9534030
75063320|Avenida|9|||Conjunto Mirage|Anápolis|5201108|GO|Goiás|52|-16.2889590|-48.9556465
75074230|Rua|24|||Recanto do Sol|Anápolis|5201108|GO|Goiás|52|-16.3367393|-48.9150273
75075360|Rua|9|||Boa Vista|Anápolis|5201108|GO|Goiás|52|-16.3525896|-48.9383211
75084140|Rua|Dona Carime|||São Carlos|Anápolis|5201108|GO|Goiás|52|-16.3285460|-48.9534030
75085697|Rua|24|||Residencial Vale do Sol|Anápolis|5201108|GO|Goiás|52|-16.3367393|-48.9150273
75090130|Avenida|Pinheiro|||Gran Ville|Anápolis|5201108|GO|Goiás|52|-16.3129866|-48.9106024
75090575|Rua|JP 44|||Jardim Primavera 2ª Etapa|Anápolis|5201108|GO|Goiás|52|-16.3053744|-48.8975913
75091295|Rua|Geny Cury|||Residencial Santo Antônio|Anápolis|5201108|GO|Goiás|52|-16.3114790|-48.9571170
75095390|Rua|Pedro Antônio Oliveira|||Parque Residencial Ander|Anápolis|5201108|GO|Goiás|52|-16.3444789|-48.9231699
75095630|Rua|4|||Lourdes|Anápolis|5201108|GO|Goiás|52|-16.3514444|-48.9498708
75096686|Rua|D|||Vila dos Sargentos|Anápolis|5201108|GO|Goiás|52|-16.3489332|-48.9052804
75101430|Rua|Maria Constante|||Setor Summerville|Anápolis|5201108|GO|Goiás|52|-16.3437036|-48.9059495
75110430|Avenida|Madre Maria dos Anjos|||Jundiaí|Anápolis|5201108|GO|Goiás|52|-16.3347423|-48.9343859
75114350|Rua|13|||JK Parque Industrial Nova Capital|Anápolis|5201108|GO|Goiás|52|-16.2730094|-48.9747299
75132120|Viela|VP 5D|||Distrito Agroindustrial de Anápolis|Anápolis|5201108|GO|Goiás|52|-16.4070407|-48.9330822
75133858|Rua|das Oliveiras|||Residencial Cidade Industrial|Anápolis|5201108|GO|Goiás|52|-16.3521904|-48.9221238
75140615|Travessa|A|||Parque Michel|Anápolis|5201108|GO|Goiás|52|-16.3871529|-48.9596941
75143100|Rua|Jordânia|||Jardim Nações Unidas|Anápolis|5201108|GO|Goiás|52|-16.3383642|-48.9647917
75143260|Rua|Alberico Borges|||Jardim Santana|Anápolis|5201108|GO|Goiás|52|-16.3357961|-48.9731761
75143300|Rua|Francisco Cardoso|||Jardim Santana|Anápolis|5201108|GO|Goiás|52|-16.3379905|-48.9690158
75513070|Rua|Panamá|||Jardim Liberdade|Itumbiara|5211503|GO|Goiás|52|-18.4051837|-49.2215484
75513564|Rua|Panamá|||Residencial Morada do Sol|Itumbiara|5211503|GO|Goiás|52|-18.4051837|-49.2215484
75515305|Rua|Araguari|||Setor Santa Rita|Itumbiara|5211503|GO|Goiás|52|-18.3824912|-49.2171121
75522190|Rua|Túlio Sérgio|||Setor Nova Aurora|Itumbiara|5211503|GO|Goiás|52|-18.4115982|-49.2014981
75526180|Rua|21|||Setor Paranaíba|Itumbiara|5211503|GO|Goiás|52|-18.4260747|-49.2262799
75532040|Avenida|Santos Dumont|||Setor Novo Horizonte|Itumbiara|5211503|GO|Goiás|52|-18.4175433|-49.2277893
75533460|Rua|G|||Vila Vitória|Itumbiara|5211503|GO|Goiás|52|-18.3973617|-49.2156981
75535030|Avenida|José Martins Miranda|||Setor Dona Marolina|Itumbiara|5211503|GO|Goiás|52|-18.4097280|-49.2162971
75711610|Rua|15 de Outubro|||Loteamento Jardim Paraíso|Catalão|5205109|GO|Goiás|52|-18.1629916|-47.9712016
75712360|Rua|604|||Monsenhor Souza|Catalão|5205109|GO|Goiás|52|-18.1613839|-47.9689685
75800047|Rua|José Carvalho Bastos|||Centro|Jataí|5211909|GO|Goiás|52|-17.8826676|-51.7141339
75800095|Rua|Caiaponia|||Vila Santa Maria|Jataí|5211909|GO|Goiás|52|-17.8929532|-51.7227635
75802202|Avenida|Sebastião Herculano de Souza|||Setor Industrial|Jataí|5211909|GO|Goiás|52|-17.9037341|-51.7245425
75804333|Alameda|Marechal Rondon|||Setor José Bento|Jataí|5211909|GO|Goiás|52|-17.8810426|-51.7306660
75805025|Rua|Santos Dumont|||Setor Aeroporto|Jataí|5211909|GO|Goiás|52|-17.8810426|-51.7306660
75805735|Rua|PS 6|||Residencial Portal do Sol - 1ª Etapa|Jataí|5211909|GO|Goiás|52|-17.8361487|-51.7314646
75806170|Avenida|Caiaponia|||Santa Terezinha|Jataí|5211909|GO|Goiás|52|-17.8929532|-51.7227635
75807130|Rua|6|||Vila das Palmeiras|Jataí|5211909|GO|Goiás|52|-17.8756331|-51.7390888
75807250|Avenida|Nossa Senhora da Aparecida|||Setor Jacutinga|Jataí|5211909|GO|Goiás|52|-17.8733425|-51.6975192
75900067|Rua|12A|||Jardim América Prolongamento A|Rio Verde|5218805|GO|Goiás|52|-17.7840285|-50.9267948
75901515|Rua|Comendador Leão|||Vila Morais|Rio Verde|5218805|GO|Goiás|52|-17.8028694|-50.9361199
75902639|Rua|12A|||Vila Rosalina|Rio Verde|5218805|GO|Goiás|52|-17.7840285|-50.9267948
75905313|Rua|20|||Vila Maria|Rio Verde|5218805|GO|Goiás|52|-17.8250240|-50.9280912
75906140|Travessa|Júlio Emerich|||Vila Amália|Rio Verde|5218805|GO|Goiás|52|-17.7989099|-50.9258534
75906346|Rua|11|||Maristela|Rio Verde|5218805|GO|Goiás|52|-17.8165054|-50.9350286
75906427|Rua|31|||Vila Baylão|Rio Verde|5218805|GO|Goiás|52|-16.7525666|-49.3585117
75906488|Rua|25|||Jardim Bela Vista|Rio Verde|5218805|GO|Goiás|52|-17.8295351|-50.9263829
75909575|Rua|1|||Residencial Parque dos Ipês|Rio Verde|5218805|GO|Goiás|52|-17.7965823|-50.9136836
75909812|Avenida|Green Park|||Residencial Solar dos Ataídes 1ª Etapa|Rio Verde|5218805|GO|Goiás|52|-16.6210528|-49.3848138
75910036|Rua|do Mogno|||Residencial Veneza|Rio Verde|5218805|GO|Goiás|52|-17.8069494|-50.9135358
75913010|Rua|Villa 7|||Vila Miafiori|Rio Verde|5218805|GO|Goiás|52|-16.7284905|-49.2629493
75930000||Maurilândia|||-|Maurilândia|5213004|GO|Goiás|52|-17.9727035|-50.3376672
75960970||Rua Rosa Guimarães 52-B Quadra 75 Lote L||AC Acreúna|Setor Central|Acreúna|5200134|GO|Goiás|52|-17.3945153|-50.3817598
76670000||Heitoraí|||-|Heitoraí|5209606|GO|Goiás|52|-15.7194320|-49.8272764
76801322|Travessa|Aimoré|- até 215/216||Olaria|Porto Velho|1100205|RO|Rondônia|11|-8.7490452|-63.9084250
76801683|Rua|Vera Cruz|||São Sebastião|Porto Velho|1100205|RO|Rondônia|11|-20.3284065|-40.4105567
76803488|Avenida|Lauro Sodré|- de 3050/3051 a 3055/3056||Costa e Silva|Porto Velho|1100205|RO|Rondônia|11|-8.7320907|-63.9008970
76803812|Rua|José Galvão|||São João Bosco|Porto Velho|1100205|RO|Rondônia|11|-8.7434428|-63.8985964
76804412|Rua|Alexandre Guimarães|- de 2328 a 2950 - lado par||Mato Grosso|Porto Velho|1100205|RO|Rondônia|11|-8.7712073|-63.8916066
76805728|Travessa|Silas Shockness|||Triângulo|Porto Velho|1100205|RO|Rondônia|11|-8.7484574|-63.8691370
76807448|Beco|da Paz|||Nova Floresta|Porto Velho|1100205|RO|Rondônia|11|-8.7192486|-63.8719037
76808122|Rua|Caetano|- de 3356/3357 a 3755/3756||Caladinho|Porto Velho|1100205|RO|Rondônia|11|-8.7945873|-63.8833713
76808204|Rua|Ivan Marrocos|- de 4485/4486 ao fim||Caladinho|Porto Velho|1100205|RO|Rondônia|11|-8.8064550|-63.8781585
76811298|Rua|Manoel Lucindo|||Castanheira|Porto Velho|1100205|RO|Rondônia|11|-8.7611605|-63.9004303
76811606|Rua|Brasil|- de 6763/6764 a 7012/7013||Castanheira|Porto Velho|1100205|RO|Rondônia|11|-8.7402533|-63.9106295
76812050|Rua|Piraíba|- de 1080/1081 a 1084/1085||Lagoa|Porto Velho|1100205|RO|Rondônia|11|-8.7698809|-63.8648752
76812370|Rua|Canárias|- de 1663/1664 ao fim||Três Marias|Porto Velho|1100205|RO|Rondônia|11|-8.7370699|-63.8933154
76812899|Avenida|Mamoré|- de 1521 a 1523 - lado ímpar||Três Marias|Porto Velho|1100205|RO|Rondônia|11|-8.7825318|-63.8395319
76820136|Rua|Dom Pedro II|- de 2842 a 3192 - lado par||Nova Porto Velho|Porto Velho|1100205|RO|Rondônia|11|-8.7587142|-63.8857756
