id_bairro|bairro|id_cidade
31255|Parque das Aroeiras|3169
31305|Centro|4226
31320|Turmalina|3169
31412|Centro|484
31509|Centro|2135
31548|Núcleo Habitacional Novo Gama|2258
31562|Centro|2318
31729|Parque Rio Branco|2361
31778|Centro|5889
31847|Loteamento Recanto do Sol|9189
31869|Ikaray|4511
31881|Primavera|4511
31901|Universal|2038
32050|Jardim Novo Niterói|4511
32064|Alto Serenata|4019
32100|Jardim São Carlos|8962
32128|Chácara Santo Antônio (Zona Leste)|9668
32167|Setor Central|2051
32325|Bortolan Sul|3632
32326|Boa Vista de São Caetano|988
32334|Jardim Filipinas|3632
32337|Jardim Vitória IV|3632
32350|Jardim Residencial Guimarães|9317
32370|Cidade Nova|3857
32422|Petrópolis|109
32424|Clima Bom|109
32425|Cidade Universitária|109
32426|Jardim Petrópolis|109
32433|Norte (Águas Claras)|1778
32435|Areal (Águas Claras)|1778
32436|Área de Desenvolvimento Econômico (Águas Claras)|1778
32451|Cruzeiro do Sul|2361
32452|Jardim Céu Azul|2361
32454|Pacaembu|2361
32466|Centro|6135
32532|Centro|6008
32598|Valparaiso I - Etapa B|2361
32636|Centro|6335
32672|Centro|6458
32788|Centro|6835
32858|Pioneiros|6068
32867|Dário Grossi|2885
32917|Jardim Nassim Mamed|9686
32957|Centro|7675
33060|Alto da Terezinha|988
33094|Nossa Senhora da Conceição Aparecida|7396
33095|Jardim Império do Sol|6308
33120|Boné Azul|307
33130|Setor Sul|2165
33157|Nova Brasília|988
33183|Setor Bela Vista|2165
33193|Parque Lago|2165
33254|Loteamento Villa Branca|9267
33279|Jardim Jequitibá|9315
33287|Jardim São Joaquim|9315
33314|Residencial  Astolpho Luiz do Prado|9643
33315|Residencial Itamarati|9643
33344|Jardim Edisom da Silva Lima|9348
33372|Conjunto Habitacional Vila dos Comerciários II|9348
33478|Vista do Sol|2754
33481|Parque Residencial Francisco Belo Galindo|9532
33489|Chácaras São Martinho|9025
33491|Residencial das Ilhas|8992
33502|Plano Diretor Norte|9899
33504|Plano Diretor Sul|9899
33508|Jardim das Bandeiras|9025
33534|Jardim Paulista (Taquaralto)|9899
33542|Setor Sol Nascente (Taquaralto)|9899
33567|Núcleo Habitacional Prefeito Erasmo Chrispim|9254
33574|Chácara de Recreio Barão|9025
33624|Freguesia (Jacarepaguá)|7043
33691|Parque Village Castelo|9260
33854|Centro|1108
33932|Recanto dos Pássaros|9216
33962|Estância Vila Verde|9260
33973|Laércio Cabeline|4728
33974|Nova Conquista|4728
33983|Cecap|9321
33987|Vila dos Comerciários I|9321
33990|Bananal|9025
34007|Parque Morangaba|9295
34027|Nova República II|4774
34043|Jardim Novo Campos Elíseos|9025
34051|Vila Permanente|4824
34102|Votuporanga I|9789
34112|Jardim Novo Jaú|9668
34151|Mussurunga II|988
34185|Centro|2834
34197|Centro|3360
34202|Centro|2976
34226|Vila La Brunetti|9240
34363|Jardim Piatã A|9369
34403|Aurá|4539
34426|Nova Esperança|7042
34480|Centro|3148
34567|Centro|6941
34614|Rosário|2222
34617|SHIS|2222
34627|Jardim Luzília|2222
34638|Parque Estrela Dalva VI (Pedregal)|2258
34651|Marambaia (Manilha)|6941
34660|Parque Estrela Dalva IV|2222
34663|Parque Estrela Dalva VII|2222
34679|Grande Rio (Itambi)|6941
34685|Loteamento Lunabel 3C|2258
34686|Jardim Lago Azul|2258
34687|Jardim Tropical|2258
34694|Parque Nova Iguaçu|2222
34698|Jardim Planalto|2222
34710|Parque Estrela Dalva IX|2222
34726|Parque Estrela Dalva X|2222
34754|Olaria|2044
34759|Vila Leopolis|9146
34817|Parque Real|9371
34847|Distrito Industrial|256
34919|Centro|4691
34934|Vila Bandeirantes|9260
34960|Distrito Industrial Governador Aquilino Mota Duart|7375
34971|Centro|6927
34977|Centenário|7375
34993|Setor Maysa Extensão|2174
35028|Nova Cidade|7375
35040|Raiar do Sol|7375
35071|Parque Dom Pedro|8913
35162|Centro|6858
35197|São João do Cabrito|988
35243|Cidade Satélite|7375
35244|Senador Hélio Campos|7375
35255|Centro|7993
35337|Centro|4576
35372|Araxá|307
35674|Centro|9769
35857|Catuaí Parque Residence|6268
35895|Jardim Tropical|6268
35898|Loteamento Porto Seguro|8933
35932|Jardim Uruguai|9025
36180|Centro|8357
36186|Centro|8571
36289|Vila Diamantina|8294
36337|Centro|7434
36376|Jardim Viena|6268
36378|Monte Verde|8452
36402|Vila do Sol|9668
36405|Jardim Bandeirantes (Zona Norte)|9668
36463|Ponta das  Canas|8452
36486|Jurerê Internacional|8452
36598|Centro|3933
36653|Centro|3895
36705|Nova Roma (Distrito)|7719
36895|Centro|3934
37103|Pontal do Ipiranga|1925
37114|Distrito de São Vicente|1839
37466|Santa Teresa|6865
37488|Setor Habitacional Taquari (Lago Norte)|1778
37500|Muçumagro|4964
37538|Vila Suiça|9485
37587|Jardim Botânico|9560
37592|Jardim Luiza II|9144
37663|Centro|9722
37687|Pinhal|9004
37702|Coqueiral|1816
37729|Bancários|4964
37730|Barra do Riacho|1816
37923|Jardim Regina (Moreira César)|9485
37952|Cidade dos Colibris|4964
37960|Cuiá|4964
37964|João Paulo II|4964
37975|Jardim Novo Imperial|5783
37985|Santa Rita|2285
38002|Jardim Limoeiro|9501
38010|Boca da Mata de Valéria|988
38011|Nova Brasília de Valéria|988
38026|Jardim Almeida|9668
38118|Emaús|7229
38788|Centro|232
38831|Córrego Alegre|2031
38999|Setor Comercial|4493
39077|Pontezinha|5189
39100|Centro|5511
39201|Setor Habitacional Contagem (Sobradinho)|1778
39288|Centro|5603
39314|Centro|5623
39373|Centro|5657
39398|Centro|5682
39451|Centro|7331
39483|Espinheiros|8507
39496|Baixa Grande|7061
39538|Nova Parnamirim|7229
39547|Parque Residencial Anna Guilhermina Rois Alves|9177
39653|Oxford|8684
39656|Residencial Recreio Panorama Extensão|2174
40321|Jardim União da Vitória II|6268
40464|Centro|3936
40655|Centro|8642
41022|Centro|4909
41265|Centro|3511
41375|Jardim Itália|6308
41479|Centro|3804
41544|Centro|3945
41656|Centro|6662
41700|Mato Preto|6254
42057|Centro|5414
42090|Novo Maranguape I|1488
42091|Novo Maranguape II|1488
42099|Santos Dumont|1488
42775|Distrito Agroindustrial de Anápolis|2065
43038|Peixinhos|5406
43092|Ângelo Frechiani Região 19|1847
43097|Residencial Talismã|2174
43109|Condados|1879
43113|Núcleo Residencial Bairro da Vitória|9025
43160|Parque Industrial Vereador Sebastião de Mendonça X|6794
43273|Edson Mororó Moura|5169
43275|Bom Conselho|5169
43276|São Pedro|5169
43279|Conjunto Marcos Freire|9183
43283|Vila Real Continuaçao|9189
43312|Patriolino Ribeiro|1347
43349|Graciosa - Orla 14|9899
43354|Nova Colina (Sobradinho)|1778
43355|Alto da Boa Vista (Sobradinho)|1778
43357|Parque Manibura|1347
43380|Sernamby|2019
43384|Santa Tereza|2019
43388|Fátima|2019
43390|Arnaldo Bastos|2019
43392|Aviação|2019
43397|Residencial Park Washington|2019
43401|Vila Verde|2019
43405|Vitória|2019
43407|Bonsucesso|2019
43418|São Marcos|1816
43419|Planalto|1816
43425|Morobá|1816
43427|Jequitibá|1816
43433|Vila Rica|1816
43434|Guanabara|1816
43435|Limão|1816
43454|Praia dos Padres|1816
43456|Vila do Riacho|1816
43481|Gramame|4964
43487|Jardim Bela Vista|8891
43510|Jardim das Figueiras|9368
43553|Chicó|9493
43578|Centro|10691
43588|Cidade 2000|1347
43589|Manoel Dias Branco|1347
43610|Portal do Medeiros|9295
43625|Jardim Boa Vista|9370
43637|Residencial Parque Douradinho|9643
43655|Siqueira|1347
43662|Parque dos Sabiás|9560
43668|Cais do Porto|1347
43681|Jardim Porto Seguro|9560
43703|Barroso|1347
43722|Barra|8357
43725|Nova Esperança|8357
43726|Vila Real|8357
43734|Domingos Olímpio|1722
43743|Chácara Jockey Club (Zona Rural)|9659
43753|Residencial Floresta Park (Zona Rural)|9659
43781|Estância Santa Clara (Zona Rural)|9659
43786|Estância San Carlos (Zona Rural)|9659
43817|Jardim Primavera 2ª Etapa|2065
43840|Estância Santa Apolônia (Zona Rural)|9659
43841|Estância Matinha (Zona Rural)|9659
43907|Jacaré|6873
43935|Parque Perequê (Mambucaba)|6845
43936|Parque Mambucaba (Mambucaba)|6845
43950|Japuíba (Cunhambebe)|6845
43953|Areal (Cunhambebe)|6845
43954|Campo Belo (Cunhambebe)|6845
43964|Camorim|6845
43974|Monsuaba|6845
43994|Jardim Guaranhuns|2044
44031|Malhada Vermelha|7150
44048|Passagem de Areia|7229
44049|Vale do Sol|7229
44050|Parque de Exposições|7229
44054|Liberdade|7229
44057|Parque das Árvores|7229
44058|Nova Esperança|7229
44059|Cajupiranga|7229
44063|Jenipapeiro|1486
44073|Pilar|6912
44080|Sitio Manoel Domingo|7202
44213|Jardim Elza Amuí III|4047
44241|Distrito Industrial Doutor Hélio Pentagna Guimarãe|2980
45866|Jardim das Nações|4141
45885|Loteamento Morro Amarelo|9370
45908|Santa Rita de Cássia|2028
45909|Colina de Laranjeiras|2028
45920|Recanto da Sereia|1879
45921|Coaçu|1347
45923|Ancuri|1347
45924|Pedras|1347
45953|Jardim Santa Cruz (Sacomã)|9668
45958|Enseada do Brito (Ens Brito)|8589
45970|Lagoa das Flores|1116
46503|Vila Romana|3547
46505|Tiradentes|1844
46683|Parada Morabi|6912
48469|Parque Clayton Malaman|9501
48479|Jardim Morada Feliz|9250
48494|Parque Residencial dos Girassóis|4141
48526|Jardim Europa|4048
48537|Âncora|7042
48544|Residencial Damha II|4141
48595|Alphaville|9622
48654|Nova São Mateus|2019
48719|Santa Maria da Codipe|5721
48724|Colônia|9559
48732|Centro Alto|9559
48741|Pilar Velho|9559
48743|Tanque Caio|9559
48749|Somma|9559
48809|Potecas|8700
48833|Jardim Paulista III|6308
48844|Ipê|4263
48864|Cidade Nova|8507
48882|Iparana|1284
48905|Jardim das Nações|6420
48907|Residencial Fazenda Simone|6420
48964|João Novo|256
48970|Parque Alto da Paraná|6794
48973|Jardim Tóquio|6308
48975|Jardim Atami|6308
48979|Vila Manaus|8430
48987|Jardim Santa Esmeralda|9696
49043|Chácara Guanabara|9369
49086|Jardim Belo Horizonte|9216
49093|Jardim Professor Antônio Palocci|9560
49142|Setor Habitacional Arniqueira (Águas Claras)|1778
49160|Jardim Clarissa|2174
49176|Peirópolis|4047
49208|Jardim dos Cardoso|9183
49217|São Damião|3315
49224|Jardim Icaraí|1284
49227|Cohab II|1722
49246|Frigorífico|4754
49254|Park dos Buritis|4754
49280|Setor Novo Horizonte|4846
49287|Residencial Parque Pavan|9700
49294|Vila Mutirão II|2174
49326|Moradias Rio Alegre|6754
49328|Jardim Monte Carlo|6754
49336|Coqueiral|7315
49340|Rota do Sol|7315
49355|São Cristóvão|4774
49378|Cantinho do Céu|2028
49387|Moinho dos Ventos|2174
49392|Costa Bela|2028
49397|Serra Dourada II|2028
49404|Residencial Jacaraípe|2028
49418|das Laranjeiras|2028
49456|Antônio Vieira|1451
49467|Inhayba|9696
49509|Planalto Boa Esperança|4964
49533|Jardim Paraíso|9668
49587|Fazendinha|307
49595|Três Marias|1451
49599|Jardim Paulista|9696
49603|Betolândia|1451
49627|Jardim Roseli|8928
49630|Jardim das Flores|5895
49645|Guamirim|9005
49649|Aviário|582
49671|São João|6427
49688|Sabiaguaba|1347
49717|Jardim Apolo I|9660
49766|Parque das Garças|9177
49775|Santa Rita de Cássia|2754
49785|Sagrado Coração|4066
49803|Vale do Tamanduá|3749
49806|Jardim Taiti|4462
49808|Outeiro de Passárgada|9082
49816|Floradas de São José|9660
49820|Loteamento Padre Ezequiel Ramim|4462
49847|Lagoa do Mato|7220
49852|Jardins Milão|2174
49853|Santa Delmira|7220
49868|Jardim HD|4462
49871|Jardim Canadá|4047
49878|Fragoso|5384
49890|Muribequinha|5302
49897|Baia Nova|1879
49947|Alto Boa Vista|3549
49949|Novo Sorriso|3549
49993|Doutor Fábio Leite|4347
50017|Quinta Ranieri|8961
50028|Gleba Santa Mônica|4047
50056|Setor Summerville|2065
50061|Residencial Aldeia dos Sonhos|2065
50127|Sapiranga|1347
50141|Condomínio Lagamar|4066
50149|Loteamento Alphaville Cuiabá|4347
50158|Jardim Terras do Sul|9660
50171|Jardim Esperança|9177
50178|Nossa Senhora da Penha|1925
50226|Chácaras Granja São Francisco|8913
50234|Loteamento San Fernando Valley|9659
50251|Jardim Conquista|9267
50268|Jardim Porto Real|9317
50271|Chácaras Recanto da Colina Verde|9025
50272|Jardim Bianco|9659
50279|Pousada Santo Antônio|2754
50281|Margarida|8079
50314|Virgem Santa|6962
50322|Jardim Santa Inês II|9660
50337|Alto do Piracuama|9485
50346|Guaçu|9671
50389|Vila Guimarães|6994
50392|Palhada|6994
50393|Valverde|6994
50394|Cabuçu|6994
50395|Campo Alegre|6994
50397|Marapicu|6994
50398|Lagoinha|6994
50401|Km 32|6994
50413|Franca Pólo Club|9144
50453|Conjunto Taquaril|2754
50461|Umbu|7408
50476|Nossa Senhora da Conceição|2754
50477|Barro Branco|1301
50487|Uglione|8087
50523|Colinas do Piracicaba (Ártemis)|9493
50551|Residencial Veneza|2298
50563|Nossa Senhora da Vitória|659
50566|São Miguel|659
50596|Jardim América Prolongamento A|2298
50609|Jardim Residencial Flamboyant|8913
50627|Jardim Green Park Residence|9189
50651|Recanto Som do Mar|9043
50656|Conjunto Habitacional Sonho Meu|9789
50661|Horto Florestal|2754
50697|Conjunto Habitacional Dom Constantino Amstalden|9643
50703|Jardim Lucas Teixeira|9647
50724|Habitar Brasil|7439
50725|Jardim Gramado|2174
50726|Residencial Recanto dos Buritis|2174
50737|Residencial Real Conquista|2174
50832|Viena (Justinópolis)|3689
50834|Loteamento Yamaguchi|6418
50843|Profipo|8521
50874|Cabuçu|1031
50913|Vila Floresta|8430
50917|Imperatriz|8430
50918|Promorar Vila Vitória|8430
50920|São Sebastião|8430
50927|Vila Isabel|8430
50948|Olaria|7352
50959|Igarapé|7352
50979|Nossa Senhora de Fátima|7336
51080|Áreas Especiais|7315
51134|Jardins|8992
51142|Jardim Santa Rosa|9686
51149|Pineville|6445
51161|Malvinas|4904
51165|Quarenta|4904
51167|Sandra Cavalcante|4904
51169|Serrotão|4904
51171|Jardim Itália I|7319
51172|Planalto Ayrton Senna|1347
51177|Acácio Figueiredo|4904
51178|Velame|4904
51179|Três Irmãs|4904
51181|Castelo Branco|4904
51186|Jardim Doutor Paulo Gomes Romeo|9560
51197|Parque Dois Irmãos|1347
51204|Alphaville Graciosa|6445
51206|Jardim Karla|6445
51285|Centro|1409
51310|Setor Oeste (Vila Estrutural - Guará)|1778
51312|Setor Leste (Vila Estrutural - Guará)|1778
51315|Cidade Nova|7566
51336|Vila Darcy Penteado (Mailasqui)|9671
51349|Santa Vitória|8079
51354|João Cabral|1451
51483|Pedro Zanivan|8430
51562|Parque Desportivo Brasília (Roosevelt)|2222
51565|Portal da Fazendinha|9043
51566|Capricónio III|9043
51602|Campo do Gado Novo|582
51609|Jardim Europa|8079
51621|Jardim das Primaveras|4163
51622|Capricórnio III|9043
51663|Capricórnio I|9043
51666|Loteamento Real Park|9005
51680|Jardim Dona Emília|9285
51699|Swiss Park|9025
51729|Belvedere|3689
51731|São Judas Tadeu|3689
51736|Lagoa (Justinópolis)|3689
51751|Centro|5832
51769|Pedro Pereira de Mesquita (Lácio)|9348
51777|Sítios de Recreio Letícia (Padre Nóbrega)|9348
51784|Centro|11059
51795|Vista Mar|1844
51798|Morada do Bosque|7502
51802|São Sebastião|5214
51806|Madre Rosa|5214
51833|Varjão|1778
51848|Francisco Simão dos Santos Figueira|5259
51873|Praia do Meio (Ens Brito)|8589
51926|Setor de Chácaras Anhangüera C|2361
51942|Barro Vermelho|6865
51944|Wona|6865
51973|Centro|1274
51996|Núcleo Rural Vargem Bonita (Núcleo Bandeirante)|1778
52000|Setor Habitacional Samambaia (Vicente Pires)|1778
52002|Setor Habitacional Vicente Pires|1778
52043|Campo Verde|4347
52050|Maristela|2298
52067|Vila Miafiori|2298
52076|Residencial Parque dos Ipês|2298
52098|Monsenhor Souza|2125
52109|Residencial Morada do Sol|2204
52116|Flores e Florestas|2762
52161|Setor de Chácaras Córrego da Onça (Núcleo Bandeira|1778
52183|Vila Salles|8928
52184|São Matheus|4511
52216|Jardim Samambaia|9274
52218|Jardim Estados Unidos|9274
52250|Parque Industrial I|9274
52265|Jardim Brasil|9274
52266|Vila Talma|9274
52278|Jardim Pires de Andrade|9274
52281|Vila Stafusa|9274
52306|Conjunto Habitacional José Antonio Caparroz Bogaz|9274
52334|Nova Ipê|4511
52378|Querência do Turvo|9037
52389|Jardim Nova Palmares II|9768
52417|Estados|6068
52418|Eucaliptos|6068
52423|Veneza|6068
52427|Itapoã II|1778
52450|Portal do Amanhecer III (Planaltina)|1778
52465|Estância Mestre D'Armas IV (Planaltina)|1778
52467|Estância Mestre D'Armas II (Planaltina)|1778
52497|Parque Residencial Lauriano Tebar II|9659
52507|Residencial Peres Elias|9144
52508|Cabeças|3507
52516|Setor Residencial Norte|4493
52521|Jardim das Palmeiras|4493
52525|Jardim das Oliveiras|4493
52542|Residencial Delta|4493
52546|Jardim Paraíso|4493
52551|Jardim Celeste|4493
52560|Jardim Jacarandás|4493
52570|Loteamento Menino Jesus II|4493
52572|Jardim América|4493
52589|Arruda|5964
52590|Santa Mônica Popular|2044
52596|Vila Isabel (Anjo da Guarda)|2587
52602|Osasco|5964
52607|Vila Isabel (Parelheiros)|9668
52622|Guarani|5964
52625|Maracanã|5964
52626|Infraero|307
52627|Paloma|5964
52628|São Dimas|5964
52631|Palmital|5964
52634|Mauá|5964
52676|Condomínio Chácaras Ana Maria (Santa Maria)|1778
52682|Vila Maranhão|2587
52693|Parque São Francisco|2165
52704|Jardim Santa Clara I|4462
52761|Pedrinhas|307
52762|Jardim Cuiabá|4462
52768|Pontilhão|5169
52774|Santa Sofia|2754
52817|Severiano de Moraes Filho|5259
52823|Destilaria|5189
52845|Vila Nova|4462
52850|Jardim Ipê|4462
52857|Loteamento Jambalaia II|4462
52869|Jardim Moreira|8907
52870|Jardim Novo Horizonte|4462
52916|Campo Verde|2038
52933|Schramm|8684
52935|Brasília|8684
52941|Rio Negro|8684
52943|Colonial|8684
52946|25 de Julho|8684
52950|Alpino|8684
52993|Nossa Senhora de Fátima|8087
53005|Duque de Caxias|8087
53022|Nossa Senhora Aparecida|3448
53029|São Luiz|6427
53060|Residencial Portal do Sol - 1ª Etapa|2209
53066|Belvedere|3448
53120|Jardim Vila Verde|4263
53154|Citrolândia|2762
53187|São Luiz|2762
53202|Santo Antônio|2762
53218|Jardim Esperança (Potunduva)|9285
53233|José Castro|2430
53246|Parreão|1347
53247|Recantus|6865
53254|Vera Cruz|5198
53257|Vila da Inabi|5198
53259|Nazaré|5198
53279|Espírito Santo|1116
53280|Granja Lisboa|1347
53285|Distrito Industrial|1116
53288|Bairro Novo do Carmelo|5198
53304|Água Verde|8377
53305|Céu Azul|5198
53306|Santa Teresa|5198
53307|Estação Nova|5198
53310|Velha Central|8377
53321|João Paulo II|5198
53323|Borralho|5198
53334|Residencial Cidade Industrial|2065
53343|Residencial Vale do Sol|2065
53357|Fortaleza Alta|8377
53365|Fátima|1451
53377|Vila São Francisco|2990
53389|Residencial Presidente Tancredo Neves|4047
53418|Jardins Mangueiral (São Sebastião)|1778
53419|Residencial Santa Fé I|2174
53427|Centro|5422
53436|Jardim Nossa Senhora das Graças (Rubião Junior)|8989
53443|Jardim Dona Marta (Rubião Junior)|8989
53492|Condomínio Residencial Santa Rita|2174
53511|São Caetano|8294
53531|Registro|8101
53545|Brasília|8101
53547|Kennedy|8101
53556|Vila Mariáh|9260
53566|Rosário|2695
53592|Joaquim Fonseca Milano|7396
53660|Vila Três|7067
53696|Loteamento Santa Edwiges|9587
53752|Parque Residencial Jarina|9532
53760|Vila Mauro Fecury II|2587
53761|Vila São Luís|2587
53762|Vila Mauro Fecury I|2587
53782|Cidade Olímpica|2587
53800|Santa Rita|4263
53825|Residencial José Adriano Leitão|4493
53828|Jardim Imperial|9660
53839|Loteamento Conjunto Morada do Sol II|9660
53873|São Victor COHAB|7566
53904|Nova Xinguara|4846
53916|São José|307
53937|Jardim América|2587
53940|Nossa Senhora das Graças|7566
53949|Parque Village Flamboyant|4728
53951|Novo Angelim|2587
53956|Alterosa|2587
53962|Vila Riod|2587
53970|Residencial Alvorada|7315
53994|Roma|7121
53996|Ilhinha|2587
53999|Vila Luizão|2587
54005|Parque Vitória|2587
54021|Almir Gabriel|4596
54034|Novo Horizonte|2704
54046|Jardim Europa|2704
54068|Itapoã|1284
54076|Residencial Jardins do Cerrado 10|2174
54078|Residencial Jardins do Cerrado 4|2174
54087|Residencial Meireles|9144
54109|Centro|1576
54129|Saramandaia|5281
54135|Inhamã|5281
54142|Agamenon Magalhães|5281
54174|Vila Sumaré|2754
54192|Vila Natal|2587
54193|Santo Antônio|1451
54203|Residencial Esperança|2587
54210|Jardim das Margaridas|2587
54214|Parque da Fonte|6656
54218|Chácara Itapiracó|2587
54267|Centro (Itambi)|6941
54269|Sossego|6941
54281|Quissamã|6941
54283|Aldeia da Prata (Manilha)|6941
54286|Apolo II (Manilha)|6941
54287|Itaville|6941
54293|Novo Horizonte (Manilha)|6941
54294|Ampliação|6941
54298|Granjas Cabuçu (Manilha)|6941
54301|Sapê|6941
54306|Santo Expedito|6941
54346|Querência do Rio Bonito (Vitoriana)|8989
54352|Cidade Gerardo Cristino de Menezes|1722
54369|Conjunto Habitacional Residencial Veredas da Conqu|9216
54439|Parque Residencial Jequitibá|9267
54472|Parque Santa Maria|1347
54475|Parque Paulistano Gleba A|2222
54494|Porta Florada|5264
54496|Ebenezer|5264
54516|Campo Alegre|1451
54543|Centro|12217
54590|Centro (Ameliópolis)|9532
54607|Diamantino|7566
54618|Loteamento Vale dos Araxás|2704
54625|Cabiúnas|6962
54656|Raimundo Muniz|256
54690|Primavera|5658
54714|Garapu|5189
54715|Parque das Águas|9144
54727|Novo Aleixo|243
54731|Cidade Nova|2606
54749|São Félix Pioneiro|4677
54776|São Francisco|233
54780|Mamoud Amed|233
54792|Jardim Adriana|233
54805|Villagio Mundo Novo|9144
54809|Liberdade|4824
54819|Jardim Botânico I|5914
54835|Mombaça|9671
54881|Jardim Monte Cristo/Parque Oziel|9025
54979|Vila Monte Alegre|9464
55002|João Aranha|9464
55006|Boa Esperança|9464
55034|Parque da Barragem Setor 01|2055
55042|Jardim Guaíra II|2055
55056|Jardim dos Pinheiros|2055
55066|Condomínio Residencial Embaixador|2055
55071|Jardim da Barragem I|2055
55072|Jardim da Barragem II|2055
55074|Jardim da Barragem IV|2055
55094|Parque da Barragem Setor 16|2055
55110|Recanto da Barragem|2055
55142|Bela Vista|7035
55156|Loteamento Residencial Reserva do Engenho|9493
55159|Córrego do Barro|3531
55176|Chácaras Luzia Vicente|8992
55181|Matinha|2587
55261|Parque Industrial Lagoinha|9560
55325|Jardim Residencial Mont Blanc|9696
55338|Nova Conquista|5017
55357|Chácaras Araguaia|2258
55373|Área Urbanizada II|5914
55400|Loteamento Jaguar|16
55423|João Eduardo II|16
55425|Ayrton Sena|16
55436|Conjunto Habitacional Vila Betel 2|16
55439|Portal da Amazônia|16
55448|Conjunto Manoel Julião|16
55467|Loteamento Joafra|16
55472|Mocinha Magalhães|16
55476|Conjunto Adalberto Sena|16
55487|Alexandre Zachia|8278
55489|Francisca Tarragô|8278
55493|União das Vilas|8278
55517|Ribeirão Cavalo|8518
55542|Residencial Santo Antônio|2065
55555|Parque Michel|2065
55567|Nova Caieiras|9013
55569|Serpa|9013
55576|Vila Rosina|9013
55579|Centro|6971
55590|Jardim Interlagos (Ponta Negra)|6971
55592|Pindobal (Ponta Negra)|6971
55593|Balneário Bambuí (Ponta Negra)|6971
55596|Jaconé (Ponta Negra)|6971
55601|São José do Imbassaí|6971
55602|Cajueiros (Itaipuaçu)|6971
55603|Jardim Atlântico Leste (Itaipuaçu)|6971
55605|Silvado|6971
55608|Barroco (Itaipuaçu)|6971
55611|Recanto de Itaipuaçu (Itaipuaçu)|6971
55616|Caxito|6971
55618|Camburi|6971
55620|Itaocaia Valley (Itaipuaçu)|6971
55621|Chácaras de Inoã (Inoã)|6971
55622|Inoã (Inoã)|6971
55658|Conjunto Residencial São Francisco|9726
55670|Tingidor|9113
55679|Fazenda Castro|3689
55708|Jardim Planalto 1ª Seção|4226
55711|Jardim Independência|4226
55712|Jardim das Flores|4226
55728|Jardim Estoril|4226
55761|Vila Deputado Aral Moreira|4226
55791|Jardim Primor|4226
55793|Jardim Panambí|4226
55851|Vila Aprazível|9267
55873|Alto do Jucá|1396
55880|Zona 02|5959
55888|Residencial Parque das Nações|5959
55921|Altiplano|1396
55923|Jardim Céu Azul|5959
55937|Jardim Aeroporto II|5959
55946|Conjunto Ilha Bela|5959
55956|Zona 07|5959
55960|Zona 03|5959
55969|Residencial Morada do Sol IV|5959
56027|Novo Mondubim|1347
56051|Bom Jesus do Pará|3531
56055|Jardim Mirassol|4462
56070|Nucleo Habitacional São José III|4462
56092|Golf Gardens|9044
56120|Setor Noroeste|1778
56164|São Francisco|241
56166|Liberdade|241
56167|São José|241
56187|Jardim Chaparral II|9370
56214|Monte Alegre (Monte Alegre)|8396
56217|Altos do Alvorada|4163
56228|Santa Fé|4163
56235|Parque Capibaribe|5445
56251|Nova Cidade|243
56255|Cidade de Deus|243
56258|Bairro de Cima|9242
56259|Kantiã|9242
56280|Vila Florença|9216
56324|Conjunto Residencial Mauá|6709
56366|Núcleo Habitacional Padre Aldo Bolini|8992
56386|Jardim Residencial e Comercial Alto dos Laranjais|9317
56389|Jardins|7088
56391|Ecologia|7088
56393|Santa Alice|7088
56398|Fazenda Caxias|7088
56399|Santa Sofia|7088
56404|Campo Lindo|7088
56405|Piranema|7088
56430|Nova Esperança|683
56435|Real Grandeza - 2ª Etapa|2069
56452|Gilberto Mestrinho|243
56464|Independência - 2º Complemento|2069
56465|Independência - 3º Complemento|2069
56471|Loteamento Residencial Rosário|9025
56473|Loteamento Parque dos Alecrins|9025
56487|Copas Verdes|7336
56491|Residencial Solar dos Ataídes 1ª Etapa|2298
56500|Jardim Bassoli|9025
56557|Parque Residencial Damha VI|9659
56561|Hélio Lopes|6420
56571|Portão|8924
56582|Perobal|8924
56583|Caputera|8924
56591|Cinco Irmãos|2475
56595|Waldir Lins II|9862
56603|Vila João Castelo|2475
56610|Jardim Pérola|2475
56673|Aeroporto|2475
56712|Parque Terras de Santa Maria|9189
56746|Residencial Interlagos|9660
56778|São João II|3986
56785|Vila Primavera (Maracanã)|2587
56789|Boa Esperança|5154
56795|São José|3986
56816|Parque Residencial Rosa do Sul|8992
56829|Residencial Daury Riva|4493
56836|Residencial Sabrina I|4493
56923|Residencial Alpha Jales|9274
56937|Gerson Baduy I|3275
56946|Taboão|8650
56954|Canta Galo|8650
56955|Fundo Canoas|8650
56962|Sumaré|8650
56973|Recanto|7042
56987|Nova Aliança|7042
56988|Extensão do Bosque|7042
56992|Liberdade|7042
57001|Nova Cidade|7042
57004|Costazul|7042
57007|Jardim Bela Vista|7042
57021|Alphaville|7042
57053|Loteamento Porto Dourado|6091
57065|Eixo Sul|1078
57066|Estância Biquine|1078
57075|Nanuque|1078
57082|Setor Bahia Sul|1078
57089|Comercial|316
57095|Fortaleza|316
57107|Monte Verde|8961
57111|Comunidades de São Rafael|1925
57118|São Miguel|1847
57123|Morada das Garças|2135
57135|Residencial Villa Suiça|2135
57181|Jardim Cima|6794
57210|Residencial das Araucárias|5959
57218|Jardim dos Ipês I|9805
57251|Jardim São Cristovão II|6794
57252|Jardim Viveiros|6794
57275|Jardim Cybelli|9560
57292|Área Urbanizada III|5914
